crd,name,reference_id,compliance_flag,alert_count,file_path
277060,MUTUAL TRUST ADVISORY GROUP,EN-016342,True,0,cache/EN-016342/FirmComplianceReport_EN-016342_v1_20250707.json
277101,GREENBACKER CAPITAL MANAGEMENT LLC,EN-013332,True,0,cache/EN-013332/FirmComplianceReport_EN-013332_v1_20250707.json
281067,"RELATIVE VALUE PARTNERS, LLC",EN-020589,False,2,cache/EN-020589/FirmComplianceReport_EN-020589_v1_20250707.json
281385,"FORT PITT CAPITAL GROUP, LLC",EN-015288,False,2,cache/EN-015288/FirmComplianceReport_EN-015288_v1_20250707.json
281385,"FORT PITT CAPITAL GROUP, LLC",EN-013956,False,2,cache/EN-013956/FirmComplianceReport_EN-013956_v1_20250707.json
281512,APEXIUM FINANCIAL LP,EN-022438,False,2,cache/EN-022438/FirmComplianceReport_EN-022438_v1_20250707.json
281876,CCV LLC,EN-024082,False,2,cache/EN-024082/FirmComplianceReport_EN-024082_v1_20250707.json
281984,SCHONFELD STRATEGIC ADVISORS LLC,EN-013527,True,0,cache/EN-013527/FirmComplianceReport_EN-013527_v1_20250707.json
282059,"3EDGE ASSET MANAGEMENT, LP",EN-023476,True,0,cache/EN-023476/FirmComplianceReport_EN-023476_v1_20250707.json
282241,"KOVITZ INVESTMENT GROUP PARTNERS, LLC",EN-107136,True,0,cache/EN-107136/FirmComplianceReport_EN-107136_v1_20250707.json
282241,"KOVITZ INVESTMENT GROUP PARTNERS, LLC",EN-017117,True,0,cache/EN-017117/FirmComplianceReport_EN-017117_v1_20250707.json
282487,YIELDSTREET,EN-128261,True,0,cache/EN-128261/FirmComplianceReport_EN-128261_v1_20250707.json
282563,DOUGLAS C. LANE & ASSOCIATES,EN-014658,True,0,cache/EN-014658/FirmComplianceReport_EN-014658_v1_20250707.json
282563,DOUGLAS C. LANE & ASSOCIATES,EN-015070,True,0,cache/EN-015070/FirmComplianceReport_EN-015070_v1_20250707.json
282575,BLUE OWL CREDIT ADVISORS LLC,EN-023119,True,0,cache/EN-023119/FirmComplianceReport_EN-023119_v1_20250707.json
282609,"MERIDIAN WEALTH ADVISORS, LLC",EN-024753,True,0,cache/EN-024753/FirmComplianceReport_EN-024753_v1_20250707.json
282688,"PENNINGTON PARTNERS & CO., LLC",EN-020546,True,0,cache/EN-020546/FirmComplianceReport_EN-020546_v1_20250707.json
282827,ETHIC,EN-125318,True,0,cache/EN-125318/FirmComplianceReport_EN-125318_v1_20250707.json
282955,SILVERVIEW CREDIT PARTNERS LP,EN-013165,True,0,cache/EN-013165/FirmComplianceReport_EN-013165_v1_20250707.json
282955,SILVERVIEW CREDIT PARTNERS LP,EN-014253,True,0,cache/EN-014253/FirmComplianceReport_EN-014253_v1_20250707.json
282955,SILVERVIEW CREDIT PARTNERS LP,EN-124078,True,0,cache/EN-124078/FirmComplianceReport_EN-124078_v1_20250707.json
283014,"HILLTOP WEALTH ADVISORS, LLC",EN-121183,True,0,cache/EN-121183/FirmComplianceReport_EN-121183_v1_20250707.json
283077,"POINT72 ASSET MANAGEMENT, L.P.",EN-104629,True,0,cache/EN-104629/FirmComplianceReport_EN-104629_v1_20250707.json
283107,REQUISITE CAPITAL MANAGEMENT LLC,EN-018615,True,0,cache/EN-018615/FirmComplianceReport_EN-018615_v1_20250707.json
283515,SAGESPRING WEALTH PARTNERS,EN-117231,True,0,cache/EN-117231/FirmComplianceReport_EN-117231_v1_20250707.json
283549,"MOODY, LYNN, LIEBERSON & WALKER, LLC",EN-020253,True,0,cache/EN-020253/FirmComplianceReport_EN-020253_v1_20250707.json
2841,"MULLER AND COMPANY, INC.",test-ref-2841,False,1,cache/BIZ_2841/FirmComplianceReport_test-ref-2841_v1_20250722.json
284129,CAPRIA VENTURES LLC,EN-018999,True,0,cache/EN-018999/FirmComplianceReport_EN-018999_v1_20250707.json
284175,"GORDON DYAL & CO., LLC",test-ref-284175,True,0,cache/BIZ_284175/FirmComplianceReport_test-ref-284175_v2_20250722.json
284175,"GORDON DYAL & CO., LLC",test-ref-284175,False,1,cache/BIZ_284175/FirmComplianceReport_test-ref-284175_v1_20250722.json
284175,"GORDON DYAL & CO., LLC",test-ref-284175,True,0,cache/BIZ_284175/FirmComplianceReport_test-ref-284175_v2_20250724.json
284175,"GORDON DYAL & CO., LLC",test-ref-284175,False,1,cache/BIZ_284175/FirmComplianceReport_test-ref-284175_v1_20250724.json
284467,ADVANCE GLOBAL CAPITAL LTD.,EN-023065,True,0,cache/EN-023065/FirmComplianceReport_EN-023065_v1_20250707.json
284467,ADVANCE GLOBAL CAPITAL LTD.,EN-022983,True,0,cache/EN-022983/FirmComplianceReport_EN-022983_v1_20250707.json
284694,"IPI PARTNERS, LLC",EN-014507,False,2,cache/EN-014507/FirmComplianceReport_EN-014507_v1_20250707.json
284741,"TRAIL RIDGE INVESTMENT ADVISORS, LLC",EN-021341,True,0,cache/EN-021341/FirmComplianceReport_EN-021341_v1_20250707.json
284807,"GRANDVIEW DELIGHT, LLC",EN-022361,False,2,cache/EN-022361/FirmComplianceReport_EN-022361_v1_20250707.json
284866,MG&A WEALTH,EN-014144,True,0,cache/EN-014144/FirmComplianceReport_EN-014144_v1_20250707.json
285161,"TRILINC GLOBAL ADVISORS, LLC",EN-018708,True,0,cache/EN-018708/FirmComplianceReport_EN-018708_v1_20250707.json
285359,"BRYN MAWR TRUST ADVISORS, LLC",EN-104317,True,0,cache/EN-104317/FirmComplianceReport_EN-104317_v1_20250707.json
285359,"BRYN MAWR TRUST ADVISORS, LLC",EN-025336,True,0,cache/EN-025336/FirmComplianceReport_EN-025336_v1_20250707.json
285485,"CALYDON CAPITAL, LLC",EN-014615,True,0,cache/EN-014615/FirmComplianceReport_EN-014615_v1_20250707.json
285645,"SEPIO CAPITAL, LP",EN-020453,True,0,cache/EN-020453/FirmComplianceReport_EN-020453_v1_20250707.json
285940,MARBLE CAPITAL LP,EN-023316,True,0,cache/EN-023316/FirmComplianceReport_EN-023316_v1_20250707.json
286048,"RATIONAL INVESTMENT GROUP, LLC",EN-111696,True,0,cache/EN-111696/FirmComplianceReport_EN-111696_v1_20250707.json
286178,"PARKSIDE INVESTMENTS, LLC",EN-015394,True,0,cache/EN-015394/FirmComplianceReport_EN-015394_v1_20250707.json
286178,"PARKSIDE INVESTMENTS, LLC",EN-013053,True,0,cache/EN-013053/FirmComplianceReport_EN-013053_v1_20250707.json
286243,CRESTWOOD ADVISORS,EN-019090,True,0,cache/EN-019090/FirmComplianceReport_EN-019090_v1_20250707.json
286319,"WISS PRIVATE CLIENT ADVISORS, LLC",EN-112751,True,0,cache/EN-112751/FirmComplianceReport_EN-112751_v1_20250707.json
286538,"CEETO CAPITAL GROUP, LLC",EN-025169,True,0,cache/EN-025169/FirmComplianceReport_EN-025169_v1_20250707.json
286671,"GREY STREET CAPITAL, LLC",EN-021992,False,2,cache/EN-021992/FirmComplianceReport_EN-021992_v1_20250707.json
287750,"DOMAIN TIMBER ADVISORS, LLC",EN-111722,True,0,cache/EN-111722/FirmComplianceReport_EN-111722_v1_20250707.json
287755,JORDAN PARK GROUP LLC,EN-024320,True,0,cache/EN-024320/FirmComplianceReport_EN-024320_v1_20250707.json
287875,CAPITOL WEALTH MANAGEMENT,EN-110464,True,0,cache/EN-110464/FirmComplianceReport_EN-110464_v1_20250707.json
288079,CRESTA FUND MANAGEMENT LLC,EN-018780,True,0,cache/EN-018780/FirmComplianceReport_EN-018780_v1_20250707.json
288096,"CONGRUENT MANAGEMENT, LLC",EN-013823,True,0,cache/EN-013823/FirmComplianceReport_EN-013823_v1_20250707.json
288110,BLUE TORCH CAPITAL LP,EN-018338,True,0,cache/EN-018338/FirmComplianceReport_EN-018338_v1_20250707.json
288199,"U.S. CAPITAL WEALTH ADVISORS, LLC",EN-119154,True,0,cache/EN-119154/FirmComplianceReport_EN-119154_v1_20250707.json
288210,GRYPHON FINANCIAL PARTNERS,EN-125116,True,0,cache/EN-125116/FirmComplianceReport_EN-125116_v1_20250707.json
288321,"MAXIM CAPITAL GROUP, LLC",EN-016653,True,0,cache/EN-016653/FirmComplianceReport_EN-016653_v1_20250707.json
288444,"BUILDERS VC, LLC",EN-024626,True,0,cache/EN-024626/FirmComplianceReport_EN-024626_v1_20250707.json
288512,"VERDENCE CAPITAL ADVISORS, LLC",EN-019308,True,0,cache/EN-019308/FirmComplianceReport_EN-019308_v1_20250707.json
288537,PARAMOUNT ASSOCIATES WEALTH MANAGEMENT,EN-023096,True,0,cache/EN-023096/FirmComplianceReport_EN-023096_v1_20250707.json
288603,"DIAMOND WEALTH MANAGEMENT, LLC",EN-013601,True,0,cache/EN-013601/FirmComplianceReport_EN-013601_v1_20250707.json
288712,PRIME CAPITAL FINANCIAL,EN-015691,True,0,cache/EN-015691/FirmComplianceReport_EN-015691_v1_20250707.json
288712,PRIME CAPITAL FINANCIAL,EN-018697,True,0,cache/EN-018697/FirmComplianceReport_EN-018697_v1_20250707.json
288763,DYNAMIC FINANCIAL GROUP,EN-119756,True,0,cache/EN-119756/FirmComplianceReport_EN-119756_v1_20250707.json
288863,ARKADIOS WEALTH ADVISORS,EN-020182,True,0,cache/EN-020182/FirmComplianceReport_EN-020182_v1_20250707.json
288863,ARKADIOS WEALTH ADVISORS,EN-039236,True,0,cache/EN-039236/FirmComplianceReport_EN-039236_v1_20250707.json
289047,ENERGIZE CAPITAL LLC,EN-017238,True,0,cache/EN-017238/FirmComplianceReport_EN-017238_v1_20250707.json
289047,ENERGIZE CAPITAL LLC,EN-114427,True,0,cache/EN-114427/FirmComplianceReport_EN-114427_v1_20250707.json
289068,NINEPOINT PARTNERS LP,EN-116347,True,0,cache/EN-116347/FirmComplianceReport_EN-116347_v1_20250707.json
289307,DIAMETER CAPITAL PARTNERS LP,EN-126873,True,0,cache/EN-126873/FirmComplianceReport_EN-126873_v1_20250707.json
289386,I80 GROUP LLC,EN-024434,False,2,cache/EN-024434/FirmComplianceReport_EN-024434_v1_20250707.json
289507,KPP ADVISORY SERVICES LLC,EN-013677,True,0,cache/EN-013677/FirmComplianceReport_EN-013677_v1_20250707.json
289784,"LGL PARTNERS, LLC",EN-016658,True,0,cache/EN-016658/FirmComplianceReport_EN-016658_v1_20250707.json
289799,EVERSIDE CAPITAL PARTNERS,EN-016332,True,0,cache/EN-016332/FirmComplianceReport_EN-016332_v1_20250707.json
289799,EVERSIDE CAPITAL PARTNERS,EN-038272,True,0,cache/EN-038272/FirmComplianceReport_EN-038272_v1_20250707.json
289913,"INNOVIA WEALTH, LLC",EN-015094,True,0,cache/EN-015094/FirmComplianceReport_EN-015094_v1_20250707.json
289913,"INNOVIA WEALTH, LLC",EN-020910,True,0,cache/EN-020910/FirmComplianceReport_EN-020910_v1_20250707.json
289971,CORNERSTONE WEALTH,EN-016314,True,0,cache/EN-016314/FirmComplianceReport_EN-016314_v1_20250707.json
290297,EMR CAPITAL MANAGEMENT LIMITED,EN-020438,True,0,cache/EN-020438/FirmComplianceReport_EN-020438_v1_20250707.json
290399,KENNEDY LEWIS MANAGEMENT LP,EN-022123,True,0,cache/EN-022123/FirmComplianceReport_EN-022123_v1_20250707.json
290694,"JGP WEALTH MANAGEMENT, LLC",EN-025025,True,0,cache/EN-025025/FirmComplianceReport_EN-025025_v1_20250707.json
291007,"HIGHCREST CAPITAL, LLC",EN-015314,True,0,cache/EN-015314/FirmComplianceReport_EN-015314_v1_20250707.json
291033,EQ WEALTH MANAGEMENT,EN-019592,True,0,cache/EN-019592/FirmComplianceReport_EN-019592_v1_20250707.json
29116,Unknown Firm (CRD #29116),TEST_REF_29116,False,1,cache/TEST_BIZ_29116/FirmComplianceReport_TEST_REF_29116_v1_20250716.json
291337,"IMAGINARY VENTURE CAPITAL MANAGEMENT, L.P.",EN-022472,True,0,cache/EN-022472/FirmComplianceReport_EN-022472_v1_20250707.json
291368,"FULL SAIL CAPITAL, LLC",EN-017475,True,0,cache/EN-017475/FirmComplianceReport_EN-017475_v1_20250707.json
291624,"CHICAGO CAPITAL, LLC",EN-017051,True,0,cache/EN-017051/FirmComplianceReport_EN-017051_v1_20250707.json
291880,AJ CAPITAL MANAGEMENT LLC,EN-021516,True,0,cache/EN-021516/FirmComplianceReport_EN-021516_v1_20250707.json
291960,"LEGACY CAPITAL WEALTH PARTNERS, LLC",EN-017773,True,0,cache/EN-017773/FirmComplianceReport_EN-017773_v1_20250707.json
292246,BARTLETT & CO. WEALTH MANAGEMENT LLC,EN-016390,True,0,cache/EN-016390/FirmComplianceReport_EN-016390_v1_20250707.json
293192,"BRUTON CHISNELL ADVISORS, LLC",EN-016151,True,0,cache/EN-016151/FirmComplianceReport_EN-016151_v1_20250707.json
293644,"INSIGHT WEALTH STRATEGIES, LLC",EN-024399,True,0,cache/EN-024399/FirmComplianceReport_EN-024399_v1_20250707.json
293969,"REACH MANAGEMENT, LLC",EN-013834,True,0,cache/EN-013834/FirmComplianceReport_EN-013834_v1_20250707.json
294879,"QP GLOBAL FAMILY OFFICES, LLC",EN-019193,True,0,cache/EN-019193/FirmComplianceReport_EN-019193_v1_20250707.json
295412,KAMICHU WEALTH MANAGEMENT LLC,EN-025375,True,0,cache/EN-025375/FirmComplianceReport_EN-025375_v1_20250707.json
295954,CRITERION CAPITAL ADVISORS LLC,EN-014783,False,2,cache/EN-014783/FirmComplianceReport_EN-014783_v1_20250707.json
295954,CRITERION CAPITAL ADVISORS LLC,EN-013126,False,2,cache/EN-013126/FirmComplianceReport_EN-013126_v1_20250707.json
296787,"CITY LIGHT CAPITAL MANAGEMENT III, LLC",EN-020471,True,0,cache/EN-020471/FirmComplianceReport_EN-020471_v1_20250707.json
29686,"WINSLOW, EVANS & CROCKER, INC.",EN-014269,False,2,cache/EN-014269/FirmComplianceReport_EN-014269_v1_20250707.json
29695,EN-017113,EN-017113,False,4,cache/EN-017113/FirmComplianceReport_EN-017113_v1_20250707.json
297155,NORTH HUDSON RESOURCE PARTNERS LP,EN-018660,True,0,cache/EN-018660/FirmComplianceReport_EN-018660_v1_20250707.json
297213,"COLTER LEWIS INVESTMENT PARTNERS, LLC",EN-110163,True,0,cache/EN-110163/FirmComplianceReport_EN-110163_v1_20250707.json
297287,"IFP SECURITIES, LLC",EN-024207,False,1,cache/EN-024207/FirmComplianceReport_EN-024207_v1_20250707.json
297388,MARSJEWETT FINANCIAL GROUP,EN-013205,True,0,cache/EN-013205/FirmComplianceReport_EN-013205_v1_20250707.json
297747,"HMV WEALTH ADVISORS, LLC",EN-116629,True,0,cache/EN-116629/FirmComplianceReport_EN-116629_v1_20250707.json
297808,"ADERO PARTNERS, LLC",EN-020139,False,2,cache/EN-020139/FirmComplianceReport_EN-020139_v1_20250707.json
297987,"DAKOTA WEALTH, LLC",EN-024352,True,0,cache/EN-024352/FirmComplianceReport_EN-024352_v1_20250707.json
297998,RIP ROAD CAPITAL PARTNERS LP,EN-016283,True,0,cache/EN-016283/FirmComplianceReport_EN-016283_v1_20250707.json
298070,CAMBER CAPITAL MANAGEMENT LP,EN-013233,True,0,cache/EN-013233/FirmComplianceReport_EN-013233_v1_20250707.json
298085,ABLE WEALTH MANAGEMENT LLC,EN-114236,True,0,cache/EN-114236/FirmComplianceReport_EN-114236_v1_20250707.json
298296,"VALO VENTURES MANAGEMENT, L.P.",EN-023528,True,0,cache/EN-023528/FirmComplianceReport_EN-023528_v1_20250707.json
298593,"SAGE MOUNTAIN ADVISORS, LLC",EN-023643,True,0,cache/EN-023643/FirmComplianceReport_EN-023643_v1_20250707.json
298872,"SINECERA CAPITAL, LLC",EN-013623,False,2,cache/EN-013623/FirmComplianceReport_EN-013623_v1_20250707.json
298885,BENCHMARK WEALTH MANAGEMENT,EN-111053,True,0,cache/EN-111053/FirmComplianceReport_EN-111053_v1_20250707.json
299036,"SPF INVESTMENT MANAGEMENT, L.P.",EN-015407,True,0,cache/EN-015407/FirmComplianceReport_EN-015407_v1_20250707.json
299053,"LONG PATH PARTNERS, LP",EN-022208,True,0,cache/EN-022208/FirmComplianceReport_EN-022208_v1_20250707.json
299322,"SUMMIT FINANCIAL, LLC",EN-110555,True,0,cache/EN-110555/FirmComplianceReport_EN-110555_v1_20250707.json
299383,"GROUNDFORCE CAPITAL MANAGEMENT, LLC",EN-022199,True,0,cache/EN-022199/FirmComplianceReport_EN-022199_v1_20250707.json
299383,"GROUNDFORCE CAPITAL MANAGEMENT, LLC",EN-123832,True,0,cache/EN-123832/FirmComplianceReport_EN-123832_v1_20250707.json
299594,PROSPECT RIDGE,EN-114565,True,0,cache/EN-114565/FirmComplianceReport_EN-114565_v1_20250707.json
299805,"BISON WEALTH, LLC",EN-018825,True,0,cache/EN-018825/FirmComplianceReport_EN-018825_v1_20250707.json
299810,"BRIDGEWAY WEALTH PARTNERS, LLC",EN-021884,False,2,cache/EN-021884/FirmComplianceReport_EN-021884_v1_20250707.json
299826,OPTIMA ASSET MANAGEMENT LLC,EN-022719,True,0,cache/EN-022719/FirmComplianceReport_EN-022719_v1_20250707.json
299965,"OPTAS, LLC",EN-022088,True,0,cache/EN-022088/FirmComplianceReport_EN-022088_v1_20250707.json
299996,SCIENS DIVERSIFIED MANAGERS LLC,EN-016714,True,0,cache/EN-016714/FirmComplianceReport_EN-016714_v1_20250707.json
300064,"NEWPATH MANAGEMENT, L.P.",EN-016227,True,0,cache/EN-016227/FirmComplianceReport_EN-016227_v1_20250707.json
300189,ASPEX MANAGEMENT (HK) LIMITED,EN-018480,True,0,cache/EN-018480/FirmComplianceReport_EN-018480_v1_20250707.json
300246,HAMPEL INVESTMENT ADVISORS,EN-118456,True,0,cache/EN-118456/FirmComplianceReport_EN-118456_v1_20250707.json
300626,"MAVEN CAPITAL PARTNERS, LLC",EN-014897,True,0,cache/EN-014897/FirmComplianceReport_EN-014897_v1_20250707.json
300856,EVOKE ADVISORS,EN-021126,True,0,cache/EN-021126/FirmComplianceReport_EN-021126_v1_20250707.json
301058,VERUM PARTNERS LLC,EN-116934,True,0,cache/EN-116934/FirmComplianceReport_EN-116934_v1_20250707.json
301211,CAPITAL CREEK PARTNERS,EN-021022,True,0,cache/EN-021022/FirmComplianceReport_EN-021022_v1_20250707.json
301421,LIBRARY RESEARCH LIMITED,EN-019083,True,0,cache/EN-019083/FirmComplianceReport_EN-019083_v1_20250707.json
301474,PARIAX PRIVATE WEALTH MANAGEMENT,EN-016689,True,0,cache/EN-016689/FirmComplianceReport_EN-016689_v1_20250707.json
301768,"FLOWSTONE PARTNERS, LLC",EN-018180,True,0,cache/EN-018180/FirmComplianceReport_EN-018180_v1_20250707.json
301968,"PAVION BLUE CAPITAL, LLC",EN-023737,True,0,cache/EN-023737/FirmComplianceReport_EN-023737_v1_20250707.json
302076,"ABEL HALL, LLC",EN-021626,True,0,cache/EN-021626/FirmComplianceReport_EN-021626_v1_20250707.json
302076,"ABEL HALL, LLC",EN-022901,True,0,cache/EN-022901/FirmComplianceReport_EN-022901_v1_20250707.json
304022,IMPACT ENGINE,EN-014449,True,0,cache/EN-014449/FirmComplianceReport_EN-014449_v1_20250707.json
304179,UPPER90,EN-015480,True,0,cache/EN-015480/FirmComplianceReport_EN-015480_v1_20250707.json
304245,"CLEAR RESOURCE GROUP, LLC",EN-017414,True,0,cache/EN-017414/FirmComplianceReport_EN-017414_v1_20250707.json
304272,VERACITY CAPITAL LLC,EN-016380,True,0,cache/EN-016380/FirmComplianceReport_EN-016380_v1_20250707.json
304294,KLH CAPITAL,EN-024014,True,0,cache/EN-024014/FirmComplianceReport_EN-024014_v1_20250707.json
304295,BLEICHROEDER LP,EN-018197,True,0,cache/EN-018197/FirmComplianceReport_EN-018197_v1_20250707.json
304303,"POINT OLEMA CAPITAL PARTNERS, L.P.",EN-021629,True,0,cache/EN-021629/FirmComplianceReport_EN-021629_v1_20250707.json
304462,UNIONVIEW WEALTH PARTNERS,EN-014951,False,2,cache/EN-014951/FirmComplianceReport_EN-014951_v1_20250707.json
305115,PARCION PRIVATE WEALTH LLC,EN-019687,True,0,cache/EN-019687/FirmComplianceReport_EN-019687_v1_20250707.json
305129,"HARPOON MANAGEMENT, LLC",EN-023064,True,0,cache/EN-023064/FirmComplianceReport_EN-023064_v1_20250707.json
305389,BRIGHTSIDE PARTNERS,EN-017269,False,2,cache/EN-017269/FirmComplianceReport_EN-017269_v1_20250707.json
305407,PORTOLA PARTNERS,EN-021597,False,2,cache/EN-021597/FirmComplianceReport_EN-021597_v1_20250707.json
305565,"CATALYST PRIVATE WEALTH, LLC",EN-019721,True,0,cache/EN-019721/FirmComplianceReport_EN-019721_v1_20250707.json
305565,"CATALYST PRIVATE WEALTH, LLC",EN-017835,True,0,cache/EN-017835/FirmComplianceReport_EN-017835_v1_20250707.json
305824,MADISON PARTNERS,EN-104624,True,0,cache/EN-104624/FirmComplianceReport_EN-104624_v1_20250707.json
306090,CAYSIDE PARTNERS,EN-112748,True,0,cache/EN-112748/FirmComplianceReport_EN-112748_v1_20250707.json
306284,OAKRIDGE MANAGEMENT GROUP LLC,EN-013254,True,0,cache/EN-013254/FirmComplianceReport_EN-013254_v1_20250707.json
306449,"PEAKLINE PARTNERS, LLC",EN-018863,True,0,cache/EN-018863/FirmComplianceReport_EN-018863_v1_20250707.json
306483,NBC CAPITAL ADVISORS,EN-015219,True,0,cache/EN-015219/FirmComplianceReport_EN-015219_v1_20250707.json
306546,MARCYPEN CAPITAL PARTNERS LLC,EN-023123,True,0,cache/EN-023123/FirmComplianceReport_EN-023123_v1_20250707.json
307079,CLOSED LOOP CAPITAL MANAGEMENT,EN-017375,True,0,cache/EN-017375/FirmComplianceReport_EN-017375_v1_20250707.json
307151,ELLIOTT INVESTMENT MANAGEMENT L.P.,EN-013425,True,0,cache/EN-013425/FirmComplianceReport_EN-013425_v1_20250707.json
307273,"ASPECT PARTNERS, LLC",EN-014732,True,0,cache/EN-014732/FirmComplianceReport_EN-014732_v1_20250707.json
307771,NEW EDGE WEALTH,EN-016162,True,0,cache/EN-016162/FirmComplianceReport_EN-016162_v1_20250707.json
307771,NEW EDGE WEALTH,EN-021980,True,0,cache/EN-021980/FirmComplianceReport_EN-021980_v1_20250707.json
307980,"SCOTT CAPITAL ADVISORS, LLC",EN-020229,True,0,cache/EN-020229/FirmComplianceReport_EN-020229_v1_20250707.json
308034,"LOWKEY SERVICES COMPANY, LTD.",EN-024032,True,0,cache/EN-024032/FirmComplianceReport_EN-024032_v1_20250707.json
309075,"ADDITION, L.P.",EN-022712,True,0,cache/EN-022712/FirmComplianceReport_EN-022712_v1_20250707.json
309075,"ADDITION, L.P.",EN-021520,True,0,cache/EN-021520/FirmComplianceReport_EN-021520_v1_20250707.json
309234,APOGEM CAPITAL LLC,EN-040059,True,0,cache/EN-040059/FirmComplianceReport_EN-040059_v1_20250707.json
309234,APOGEM CAPITAL LLC,EN-106287,True,0,cache/EN-106287/FirmComplianceReport_EN-106287_v1_20250707.json
309434,"COBRO VENTURES MANAGEMENT, LLC",EN-014293,True,0,cache/EN-014293/FirmComplianceReport_EN-014293_v1_20250707.json
309860,CAPSHIFT ADVISORS,EN-024906,True,0,cache/EN-024906/FirmComplianceReport_EN-024906_v1_20250707.json
310162,VANCE WEALTH,EN-020855,True,0,cache/EN-020855/FirmComplianceReport_EN-020855_v1_20250707.json
310241,PLEXUS CAPITAL,EN-022652,True,0,cache/EN-022652/FirmComplianceReport_EN-022652_v1_20250707.json
310448,SEASONS OF ADVICE WEALTH MANAGEMENT,EN-022077,True,0,cache/EN-022077/FirmComplianceReport_EN-022077_v1_20250707.json
310512,STRAUSS FINANCIAL GROUP,EN-113927,True,0,cache/EN-113927/FirmComplianceReport_EN-113927_v1_20250707.json
310514,NFDG,EN-039836,True,0,cache/EN-039836/FirmComplianceReport_EN-039836_v1_20250707.json
310871,HUNTER POINT CAPITAL LP,EN-022257,True,0,cache/EN-022257/FirmComplianceReport_EN-022257_v1_20250707.json
310871,HUNTER POINT CAPITAL LP,EN-124077,True,0,cache/EN-124077/FirmComplianceReport_EN-124077_v1_20250707.json
310873,"CW ADVISORS, LLC",EN-016901,True,0,cache/EN-016901/FirmComplianceReport_EN-016901_v1_20250707.json
310873,"CW ADVISORS, LLC",EN-022149,True,0,cache/EN-022149/FirmComplianceReport_EN-022149_v1_20250707.json
310907,NEW REPUBLIC PARTNERS,EN-017016,True,0,cache/EN-017016/FirmComplianceReport_EN-017016_v1_20250707.json
310912,CONNECTUS WEALTH,EN-022297,False,2,cache/EN-022297/FirmComplianceReport_EN-022297_v1_20250707.json
311593,"MAGNIFY VENTURES, LLC",EN-110164,True,0,cache/EN-110164/FirmComplianceReport_EN-110164_v1_20250707.json
311820,BREAKTHROUGH ENERGY VENTURES,EN-020130,False,2,cache/EN-020130/FirmComplianceReport_EN-020130_v1_20250707.json
311921,VOYAGER GLOBAL MANAGEMENT LP,EN-017707,True,0,cache/EN-017707/FirmComplianceReport_EN-017707_v1_20250707.json
311972,PARALOS ASSET MANAGEMENT LIMITED,EN-021803,True,0,cache/EN-021803/FirmComplianceReport_EN-021803_v1_20250707.json
312052,HILL INVESTMENT GROUP,EN-018311,True,0,cache/EN-018311/FirmComplianceReport_EN-018311_v1_20250707.json
312306,"GLENEAGLES INVESTMENT ADVISORS, LLC",EN-018464,True,0,cache/EN-018464/FirmComplianceReport_EN-018464_v1_20250707.json
312408,TRIATOMIC CAPITAL,EN-022659,True,0,cache/EN-022659/FirmComplianceReport_EN-022659_v1_20250707.json
312441,"TENERE CAPITAL, LLC",EN-015494,True,0,cache/EN-015494/FirmComplianceReport_EN-015494_v1_20250707.json
312875,KERA CAPITAL PARTNERS,EN-021975,True,0,cache/EN-021975/FirmComplianceReport_EN-021975_v1_20250707.json
312915,SKY-MOUNTAIN CAPITAL MANAGEMENT,EN-024907,True,0,cache/EN-024907/FirmComplianceReport_EN-024907_v1_20250707.json
314466,"CONSILIO WEALTH ADVISORS, LLC",EN-117125,True,0,cache/EN-117125/FirmComplianceReport_EN-117125_v1_20250707.json
314604,ELEVATION WEALTH MANAGEMENT,EN-020056,True,0,cache/EN-020056/FirmComplianceReport_EN-020056_v1_20250707.json
315043,"REICON WEALTH ADVISORS, LLC",EN-017651,True,0,cache/EN-017651/FirmComplianceReport_EN-017651_v1_20250707.json
315043,"REICON WEALTH ADVISORS, LLC",EN-039507,True,0,cache/EN-039507/FirmComplianceReport_EN-039507_v1_20250707.json
315172,SUPPLY CHANGE CAPITAL MANAGEMENT LLC,EN-014655,True,0,cache/EN-014655/FirmComplianceReport_EN-014655_v1_20250707.json
315244,WEALTH EFFECTS,EN-121953,True,0,cache/EN-121953/FirmComplianceReport_EN-121953_v1_20250707.json
315329,"FORTRESS FINANCIAL GROUP, LLC",EN-023087,True,0,cache/EN-023087/FirmComplianceReport_EN-023087_v1_20250707.json
315409,CLEAN ENERGY TRANSITION LLP,EN-021586,True,0,cache/EN-021586/FirmComplianceReport_EN-021586_v1_20250707.json
315819,PRIVATE WEALTH ASSET MANAGEMENT,EN-021915,True,0,cache/EN-021915/FirmComplianceReport_EN-021915_v1_20250707.json
315867,"GT INVESTMENT PARTNERS, LP",EN-016115,True,0,cache/EN-016115/FirmComplianceReport_EN-016115_v1_20250707.json
315897,CERCANO MANAGEMENT LLC,EN-038406,True,0,cache/EN-038406/FirmComplianceReport_EN-038406_v1_20250707.json
316226,ALBANYADVISOR GROUP LLC,EN-016008,True,0,cache/EN-016008/FirmComplianceReport_EN-016008_v1_20250707.json
316470,HAVELI INVESTMENT MANAGEMENT LLC,EN-112659,True,0,cache/EN-112659/FirmComplianceReport_EN-112659_v1_20250707.json
316636,HIGHPOINT PLANNING PARTNERS,EN-107994,True,0,cache/EN-107994/FirmComplianceReport_EN-107994_v1_20250707.json
